province,city,district,street,community,full_address,lat,lng
安徽省,芜湖市,无为市,,,安徽省芜湖市无为市高沟镇健全行政村,31.125076,117.925491
安徽省,芜湖市,镜湖区,七更点社区,华盛小区,安徽省芜湖市镜湖区七更点社区华盛小区,31.326241,118.363792
安徽省,芜湖市,镜湖区,凯旋社区,绿地伊顿公馆,安徽省芜湖市镜湖区凯旋社区绿地伊顿公馆,31.330208,118.411118
安徽省,芜湖市,镜湖区,文化路社区,白金湾小区,安徽省芜湖市镜湖区文化路社区白金湾小区,31.33835,118.386787
安徽省,芜湖市,镜湖区,海南渡社区,绿地6号地块C区,安徽省芜湖市镜湖区海南渡社区绿地6号地块C区,31.32761,118.415482
安徽省,安庆市,大观区,关岳庙街,二监宿舍小区,安徽省安庆市大观区关岳庙街二监宿舍小区,30.511669,117.03791
安徽省,安庆市,宜秀区,,百华村何洼组,安徽省安庆市宜秀区大龙山镇百华村何洼组,30.626539,117.008202
安徽省,安庆市,宜秀区,,大枫村大塘组,安徽省安庆市宜秀区白泽湖乡大枫村大塘组,30.612429,117.125908
安徽省,安庆市,宿松县,,环湖村桂咀组,安徽省安庆市宿松县佐坝乡环湖村桂咀组,29.994511,116.102631
安徽省,安庆市,宿松县,,碧岭村徐岭组,安徽省安庆市宿松县佐坝乡碧岭村徐岭组,30.110281,116.104149
安徽省,安庆市,宿松县,,马厂村曹湾组,安徽省安庆市宿松县北浴乡马厂村曹湾组,30.381269,115.952881
安徽省,安庆市,宿松县,,套口村五社组,安徽省安庆市宿松县复兴镇套口村五社组,29.906719,116.536499
安徽省,安庆市,宿松县,,光明社区棉麻新居小区,安徽省安庆市宿松县孚玉镇光明社区棉麻新居小区,30.164869,116.117973
安徽省,安庆市,宿松县,,团结村新埂组,安徽省安庆市宿松县汇口镇团结村新埂组,29.864571,116.269852
安徽省,安庆市,宿松县,,雪镇村阳田组,安徽省安庆市宿松县破凉镇雪镇村阳田组,30.226471,116.170883
安徽省,安庆市,宿松县,,马塘村余西组,安徽省安庆市宿松县长铺镇马塘村余西组,30.179251,116.184357
安徽省,安庆市,宿松县,,梨园新村小区,安徽省安庆市宿松县孚玉镇梨园新村小区,30.153099,116.126556
安徽省,安庆市,怀宁县,,双湖村庙兴组,安徽省安庆市怀宁县凉亭乡双湖村庙兴组,30.733,116.940315
安徽省,安庆市,怀宁县,,双湖村珠林组,安徽省安庆市怀宁县凉亭乡双湖村珠林组,30.74357,116.931808
安徽省,安庆市,怀宁县,,鹿苑村双桂组,安徽省安庆市怀宁县马庙镇鹿苑村双桂组,30.73918,116.736473
安徽省,安庆市,怀宁县,,高楼村团结组,安徽省安庆市怀宁县黄墩镇高楼村团结组,30.61282,116.774071
安徽省,安庆市,怀宁县,,黄梅阁小区,安徽省安庆市怀宁县高河镇黄梅阁小区,30.72366,116.829933
安徽省,安庆市,怀宁县,,广丰村新建组,安徽省安庆市怀宁县石牌镇广丰村新建组,30.403151,116.70359
安徽省,安庆市,怀宁县,,,安徽省安庆市怀宁县平山镇鸣凤村胜天组,30.4627,116.652206
安徽省,安庆市,怀宁县,,广丰村中心组,安徽省安庆市怀宁县石牌镇广丰村中心组,30.403151,116.70359
安徽省,安庆市,潜山市,,水岸江南B区,安徽省安庆市潜山市梅城镇水岸江南B区,30.636589,116.584976
安徽省,安庆市,潜山市,,田墩新村,安徽省安庆市潜山市源潭镇田墩新村,30.89422,116.680588
安徽省,安庆市,经开区,菱北街道,菱建小区,安徽省安庆市经开区菱北街道菱建小区,30.53948,117.066719
安徽省,安庆市,经开区,菱北街道,香樟里小区,安徽省安庆市经开区菱北街道香樟里小区,30.53582,117.060242
安徽省,安庆市,经开区,,景湖嘉苑小区,安徽省安庆市经开区景湖嘉苑小区,30.53089,117.073341
安徽省,安庆市,岳西县,,琥珀村琥珀组,安徽省安庆市岳西县冶溪镇琥珀村琥珀组,30.739679,115.911377
安徽省,安庆市,岳西县,,下坊村宁畈组,安徽省安庆市岳西县古坊乡下坊村宁畈组,30.87841,115.944267
安徽省,安庆市,岳西县,,城东社区小城宝邸小区,安徽省安庆市岳西县天堂镇城东社区小城宝邸小区,30.85018,116.37159
安徽省,安庆市,岳西县,,阳光小区,安徽省安庆市岳西县天堂镇阳光小区,30.84519,116.369392
安徽省,安庆市,岳西县,,店前村李屋组,安徽省安庆市岳西县店前镇店前村李屋组,30.72666,116.01458
安徽省,安庆市,岳西县,,皖源村河湾组,安徽省安庆市岳西县河图镇皖源村河湾组,30.91498,115.988853
安徽省,安庆市,岳西县,,余河村粮油组,安徽省安庆市岳西县白帽镇余河村粮油组,30.812019,115.914558
安徽省,安庆市,迎江区,华中路街道,御景国际小区,安徽省安庆市迎江区华中路街道御景国际小区,30.51236,117.053482
安徽省,安庆市,迎江区,滨江街道,碧桂园1号公园小区,安徽省安庆市迎江区滨江街道碧桂园1号公园小区,30.507849,117.043861
安徽省,安庆市,太湖县,,中心村桥头组,安徽省安庆市太湖县小池镇中心村桥头组,30.513041,116.429749
安徽省,安庆市,太湖县,,金鸡村蔡榜组,安徽省安庆市太湖县新仓镇金鸡村蔡榜组,30.429199,116.398758
安徽省,安庆市,太湖县,,天高财富广场,安徽省安庆市太湖县晋熙镇天高财富广场,30.4454,116.323341
安徽省,安庆市,桐城市,,双港镇民畈村新民组,安徽省安庆市桐城市双港镇双港镇民畈村新民组,30.783581,116.971893
安徽省,安庆市,桐城市,,潘赛村西瓜组,安徽省安庆市桐城市双港镇潘赛村西瓜组,30.80192,116.998283
安徽省,安庆市,桐城市,文昌街道,公园社区粮食局宿舍,安徽省安庆市桐城市文昌街道公园社区粮食局宿舍,31.054087,116.952034
安徽省,安庆市,桐城市,文昌街道,石河村大隔组,安徽省安庆市桐城市文昌街道石河村大隔组,31.030359,116.946793
安徽省,安庆市,桐城市,,双墩村合胜组,安徽省安庆市桐城市新渡镇双墩村合胜组,30.817221,116.845917
安徽省,安庆市,桐城市,,罗潭村罗潭组,安徽省安庆市桐城市新渡镇罗潭村罗潭组,30.849789,116.889099
安徽省,安庆市,桐城市,,棋盘岭村张老屋队,安徽省安庆市桐城市范岗镇棋盘岭村张老屋队,30.939409,116.908012
安徽省,安庆市,桐城市,龙眠街道,碧桂园小区,安徽省安庆市桐城市龙眠街道碧桂园小区,31.06056,116.972771
安徽省,安庆市,桐城市,龙眠街道,长生社区三隔组,安徽省安庆市桐城市龙眠街道长生社区三隔组,31.06056,116.972771
安徽省,安庆市,桐城市,龙眠街道,阅城国际小区,安徽省安庆市桐城市龙眠街道阅城国际小区,31.044289,116.965897
安徽省,安庆市,桐城市,龙眠街道,黄燕村横排组,安徽省安庆市桐城市龙眠街道黄燕村横排组,31.104891,116.888329
安徽省,安庆市,桐城市,,新民组,安徽省安庆市桐城市双港镇民畈村新民组,30.783581,116.971893
安徽省,安庆市,桐城市,,程西组,安徽省安庆市桐城市新渡镇永久村程西组,30.92424,116.892921
安徽省,安庆市,桐城市,,银杏花园小区,安徽省安庆市桐城市银杏花园小区,30.819349,116.943764
安徽省,安庆市,望江县,,计渡村石闸三组,安徽省安庆市望江县华阳镇计渡村石闸三组,30.08602,116.715263
安徽省,安庆市,望江县,,兴龙村,安徽省安庆市望江县赛口镇兴龙村,30.351545,116.787109
安徽省,安庆市,望江县,,后埠村同东屋,安徽省安庆市望江县长岭镇后埠村同东屋,30.237921,116.588409
安徽省,安庆市,望江县,,,安徽省安庆市望江县雷池乡沟口村先进组,30.29463,116.91217
安徽省,六安市,裕安区,,凯旋名门3号楼,安徽省六安市裕安区凯旋名门3号楼,31.735291,116.473282
安徽省,六安市,裕安区,,华邦新华城,安徽省六安市裕安区华邦新华城,31.753592,116.488112
安徽省,六安市,裕安区,,帝都豪园13栋,安徽省六安市裕安区帝都豪园13栋,31.740378,116.484831
安徽省,六安市,裕安区,,茶叶市场,安徽省六安市裕安区独山镇茶叶市场,31.75309,116.51046
安徽省,六安市,裕安区,,,安徽省六安市裕安区狮子岗黄大路村,31.77474,116.215302
安徽省,六安市,裕安区,,祝张路黄莲村岗桥组,安徽省六安市裕安区苏埠镇祝张路黄莲村岗桥组,31.633619,116.395813
安徽省,六安市,裕安区,,,安徽省六安市裕安区西河口镇马林村,31.557249,116.275757
安徽省,六安市,裕安区,,八字岗村汪冲组,安徽省六安市裕安区青山乡八字岗村汪冲组,31.564301,116.392967
安徽省,六安市,裕安区,西市街道,帝都豪园小区,安徽省六安市裕安区西市街道帝都豪园小区,31.740459,116.485519
安徽省,六安市,金寨县,,,安徽省六安市金寨县关庙乡关庙村,31.49868,115.498207
安徽省,六安市,金寨县,,,安徽省六安市金寨县南溪镇南溪村,31.515394,115.640533
安徽省,六安市,金寨县,,吴家店镇街道,安徽省六安市金寨县吴家店镇街道,31.283199,115.578339
安徽省,六安市,金寨县,,姚冲村,安徽省六安市金寨县果子园乡姚冲村,31.34622,115.645447
安徽省,六安市,金寨县,,明逸城小区,安徽省六安市金寨县梅山镇明逸城小区,31.677179,115.879089
安徽省,六安市,金寨县,,香港花园小区,安徽省六安市金寨县梅山镇香港花园小区,31.7222,115.940178
安徽省,六安市,金寨县,,豹迹岩村,安徽省六安市金寨县汤汇镇豹迹岩村,31.64352,115.581108
安徽省,六安市,金寨县,,铁冲乡街道,安徽省六安市金寨县铁冲乡街道,31.74375,115.681061
安徽省,六安市,金寨县,,,安徽省六安市金寨县汤家汇镇,31.609301,115.587952
安徽省,六安市,金寨县,,,安徽省六安市金寨县关庙乡,31.500561,115.499573
安徽省,六安市,霍山县,,,安徽省六安市霍山县佛子岭镇通水灌村,31.3624,116.306358
安徽省,六安市,霍山县,,上元街社区,安徽省六安市霍山县衡山镇上元街社区,31.402969,116.316299
安徽省,六安市,霍山县,,南岳村,安徽省六安市霍山县衡山镇南岳村,31.395321,116.31189
安徽省,六安市,霍山县,,南潭社区,安徽省六安市霍山县衡山镇南潭社区,31.40316,116.328957
安徽省,六安市,霍山县,,和顺花园D区,安徽省六安市霍山县衡山镇和顺花园D区,31.402969,116.316299
安徽省,六安市,霍山县,,文峰社区,安徽省六安市霍山县衡山镇文峰社区,31.397722,116.339005
安徽省,六安市,霍山县,,荷香社区,安徽省六安市霍山县衡山镇荷香社区,31.401733,116.332268
安徽省,六安市,霍山县,,衡山社区,安徽省六安市霍山县衡山镇衡山社区,31.39435,116.33297
安徽省,六安市,霍山县,,西大街社区,安徽省六安市霍山县衡山镇西大街社区,31.406321,116.323128
安徽省,六安市,霍山县,,,安徽省六安市霍山县黑石渡镇新店河村,31.432659,116.227768
安徽省,六安市,霍山县,,儿街社区,安徽省六安市霍山县与儿街镇儿街社区,31.386,116.44986
安徽省,六安市,霍山县,,山王河村,安徽省六安市霍山县与儿街镇山王河村,31.42503,116.48846
安徽省,六安市,霍山县,,,安徽省六安市霍山县与儿街镇,31.38673,116.446907
安徽省,六安市,霍山县,,,安徽省六安市霍山县佛子岭镇,31.3601,116.25528
安徽省,六安市,霍山县,,,安徽省六安市霍山县经济开发区,31.424393,116.384804
安徽省,六安市,霍山县,,,安徽省六安市霍山县衡山镇,31.402969,116.316299
安徽省,六安市,霍邱县,,玉泉社区惠民小区,安徽省六安市霍邱县城关镇玉泉社区惠民小区,32.338051,116.280357
安徽省,六安市,霍邱县,,留城寺村老庄组,安徽省六安市霍邱县宋店乡留城寺村老庄组,32.181019,116.2192
安徽省,六安市,霍邱县,,马圩村学田组,安徽省六安市霍邱县开发区马圩村学田组,32.07423,116.02655
安徽省,六安市,霍邱县,,刘庙村北下组,安徽省六安市霍邱县范桥镇刘庙村北下组,32.447578,116.029572
安徽省,六安市,霍邱县,,新桥村岗头组,安徽省六安市霍邱县高塘镇新桥村岗头组,32.384109,116.064636
安徽省,六安市,霍邱县,,龙王庙村南楼组,安徽省六安市霍邱县龙潭镇龙王庙村南楼组,32.101681,115.952332
安徽省,六安市,霍邱县,,,安徽省六安市霍邱县龙潭镇,32.193272,115.994057
安徽省,六安市,霍邱县,,,安徽省六安市霍邱县周集镇,32.493549,115.982323
安徽省,六安市,金安区,中市街道前进社区,浙东商贸城D区,安徽省六安市金安区中市街道前进社区浙东商贸城D区,31.74611,116.49753
安徽省,六安市,金安区,,五十铺村士坤组,安徽省六安市金安区孙岗镇五十铺村士坤组,31.583189,116.651924
安徽省,六安市,金安区,,龙穴村张大郢组,安徽省六安市金安区椿树镇龙穴村张大郢组,31.70269,116.66008
安徽省,六安市,金安区,清水河街道刘园社区,海心沙小区,安徽省六安市金安区清水河街道刘园社区海心沙小区,31.77944,116.5069
安徽省,六安市,金安区,,,安徽省六安市金安区椿树镇,31.687599,116.721687
安徽省,六安市,金安区,,,安徽省六安市金安区横塘岗乡,31.536659,116.509277
安徽省,蚌埠市,怀远县,,徐圩乡陆湖村,安徽省蚌埠市怀远县徐圩乡陆湖村,33.085072,116.863113
安徽省,蚌埠市,怀远县,,,安徽省蚌埠市怀远县包集镇陈圩村肖庄组,33.13448,116.904846
安徽省,蚌埠市,怀远县,,东方红小区B5号楼,安徽省蚌埠市怀远县荆山镇东方红小区B5号楼,32.95504,117.202522
安徽省,蚌埠市,怀远县,,健康小区5栋,安徽省蚌埠市怀远县荆山镇健康小区5栋,32.957291,117.197762
安徽省,蚌埠市,高新区,文锦路社区,山水华庭小区32栋,安徽省蚌埠市高新区文锦路社区山水华庭小区32栋,32.915791,117.336952
安徽省,蚌埠市,高新区,绿地世纪城社区,西绿地津桥公馆,安徽省蚌埠市高新区绿地世纪城社区西绿地津桥公馆,32.908459,117.30442
安徽省,蚌埠市,高新区,,科苑社区嘉和豪庭1栋,安徽省蚌埠市高新区科苑社区嘉和豪庭1栋,32.908901,117.323677
安徽省,蚌埠市,高新区,文锦路社区,方圆机电小区14栋,安徽省蚌埠市高新区文锦路社区方圆机电小区14栋,32.915649,117.332031
